episode,timestep,reward
1429,143000,-16.0497
1434,143500,-11.7475
1439,144000,-10.5189
1444,144500,-11.3872
1449,145000,-12.2973
1454,145500,-12.96
1459,146000,-12.0421
1464,146500,-13.5193
1469,147000,-14.4763
1474,147500,-14.1052
1479,148000,-11.9607
1484,148500,-16.1845
1489,149000,-17.5727
1494,149500,-14.0531
1499,150000,-14.3164
1504,150500,-15.2169
1509,151000,-13.6546
1514,151500,-14.1751
1519,152000,-18.3653
1524,152500,-10.8568
1529,153000,-11.2685
1534,153500,-11.734
1539,154000,-15.8034
1544,154500,-13.1865
1549,155000,-12.6374
1554,155500,-10.847
1559,156000,-11.5007
1564,156500,-16.8983
1569,157000,-13.7822
1574,157500,-10.7162
1579,158000,-14.2105
1584,158500,-11.0101
1589,159000,-12.1597
1594,159500,-12.304
1599,160000,-12.0934
1604,160500,-8.5114
1609,161000,-10.0957
1614,161500,-14.4996
1619,162000,-14.6833
1624,162500,-13.2564
1629,163000,-15.3632
1634,163500,-14.0197
1639,164000,-13.6115
1644,164500,-13.17
1649,165000,-14.8835
1654,165500,-13.0249
1659,166000,-12.2477
1664,166500,-12.5155
1669,167000,-12.0704
1674,167500,-11.2501
1679,168000,-14.0742
1684,168500,-15.1869
1689,169000,-12.5651
1694,169500,-15.1966
1699,170000,-15.2677
1704,170500,-10.3427
1709,171000,-10.1923
1714,171500,-13.0151
1719,172000,-17.0296
1724,172500,-13.3643
1729,173000,-12.9061
1734,173500,-13.3243
1739,174000,-10.8865
1744,174500,-13.8288
1749,175000,-13.4137
1754,175500,-11.2688
1759,176000,-11.9432
1764,176500,-14.517
1769,177000,-12.48
1774,177500,-18.875
1779,178000,-11.3479
1784,178500,-14.9825
1789,179000,-13.8656
1794,179500,-17.382
1799,180000,-11.8281
1804,180500,-14.5426
1809,181000,-14.2283
1814,181500,-14.1556
1819,182000,-13.0672
1824,182500,-13.9248
1829,183000,-13.1809
1834,183500,-15.431
1839,184000,-14.5703
1844,184500,-16.1685
1849,185000,-14.1225
1854,185500,-12.9662
1859,186000,-14.3499
1864,186500,-14.1611
1869,187000,-12.8525
1874,187500,-14.261
1879,188000,-12.4823
1884,188500,-16.4798
1889,189000,-17.5739
1894,189500,-16.1389
1899,190000,-10.8447
1904,190500,-9.7279
1909,191000,-9.2348
1914,191500,-14.058
1919,192000,-17.3418
1924,192500,-12.1594
1929,193000,-14.1201
1934,193500,-14.9555
1939,194000,-14.4706
1944,194500,-16.0988
1949,195000,-14.5852
1954,195500,-11.8511
1959,196000,-15.3268
1964,196500,-17.0308
1969,197000,-15.9533
1974,197500,-11.5465
1979,198000,-11.8428
1984,198500,-12.003
1989,199000,-12.5476
1994,199500,-16.9216
1999,200000,-14.8264
2004,200500,-14.2061
2009,201000,-13.8525
2014,201500,-13.9997
2019,202000,-10.769
2024,202500,-10.4606
2029,203000,-10.3522
2034,203500,-10.4909
2039,204000,-16.021
2044,204500,-12.3896
2049,205000,-11.8836
2054,205500,-10.8299
2059,206000,-12.58
2064,206500,-12.8478
2069,207000,-10.8728
2074,207500,-10.6438
2079,208000,-12.7716
2084,208500,-11.0912
2089,209000,-11.8456
2094,209500,-11.3833
2099,210000,-14.7838
2104,210500,-11.9398
2109,211000,-12.4253
2114,211500,-9.2374
2119,212000,-12.6202
2124,212500,-12.7566
2129,213000,-15.0216
2134,213500,-10.9105
2139,214000,-14.4965
2144,214500,-15.7333
2149,215000,-14.2331
2154,215500,-11.6721
2159,216000,-15.3053
2164,216500,-11.2202
2169,217000,-13.3128
2174,217500,-15.6547
2179,218000,-13.252
2184,218500,-11.098
2189,219000,-10.0318
2194,219500,-12.7079
2199,220000,-11.8639
2204,220500,-14.4693
2209,221000,-11.7817
2214,221500,-10.9376
2219,222000,-11.6475
2224,222500,-13.1332
2229,223000,-12.9683
2234,223500,-12.1507
2239,224000,-9.8992
2244,224500,-13.4559
2249,225000,-15.2303
2254,225500,-12.382
2259,226000,-11.7536
2264,226500,-11.5064
2269,227000,-10.2407
2274,227500,-11.1308
2279,228000,-15.3069
2284,228500,-9.2157
2289,229000,-11.2407
2294,229500,-10.9334
2299,230000,-9.5353
2304,230500,-11.8668
2309,231000,-10.5418
2314,231500,-10.2717
2319,232000,-10.1878
2324,232500,-9.939
2329,233000,-13.0767
2334,233500,-11.8192
2339,234000,-13.7086
2344,234500,-14.0143
2349,235000,-10.3508
2354,235500,-13.1274
2359,236000,-13.5449
2364,236500,-12.2002
2369,237000,-12.4439
2374,237500,-12.9486
2379,238000,-12.6346
2384,238500,-12.6621
2389,239000,-12.7247
2394,239500,-13.3799
2399,240000,-11.6648
2404,240500,-9.1022
2409,241000,-14.269
2414,241500,-15.3595
2419,242000,-11.7683
2424,242500,-12.1652
2429,243000,-15.1489
2434,243500,-9.8767
2439,244000,-12.6129
2444,244500,-12.44
2449,245000,-14.0163
2454,245500,-13.0824
2459,246000,-11.7746
2464,246500,-10.4644
2469,247000,-11.3758
2474,247500,-14.4756
2479,248000,-14.2762
2484,248500,-10.3136
2489,249000,-14.0707
2494,249500,-10.6062
2499,250000,-9.9747
2504,250500,-10.9643
2509,251000,-13.0182
2514,251500,-11.51
2519,252000,-12.9911
2524,252500,-14.9986
2529,253000,-11.9806
2534,253500,-12.2271
2539,254000,-10.535
2544,254500,-12.0062
2549,255000,-12.6698
2554,255500,-13.2196
2559,256000,-12.6725
2564,256500,-11.3902
2569,257000,-10.8529
2574,257500,-15.7806
2579,258000,-11.1008
2584,258500,-13.1467
2589,259000,-10.1064
2594,259500,-12.1145
2599,260000,-11.4149
2604,260500,-11.3099
2609,261000,-9.3354
2614,261500,-11.497
2619,262000,-10.0948
2624,262500,-12.2498
2629,263000,-12.4592
2634,263500,-11.1768
2639,264000,-16.2692
2644,264500,-12.029
2649,265000,-15.2137
2654,265500,-9.433
2659,266000,-15.958
2664,266500,-10.7245
2669,267000,-11.4128
2674,267500,-11.8443
2679,268000,-12.1652
2684,268500,-11.6172
2689,269000,-11.022
2694,269500,-14.4342
2699,270000,-9.8543
2704,270500,-9.4046
2709,271000,-13.583
2714,271500,-12.086
2719,272000,-12.5883
2724,272500,-10.6506
2729,273000,-12.6514
2734,273500,-15.13
2739,274000,-11.6089
2744,274500,-12.9787
2749,275000,-10.9419
2754,275500,-9.6926
2759,276000,-12.8566
2764,276500,-11.7671
2769,277000,-13.858
2774,277500,-11.9211
2779,278000,-10.0932
2784,278500,-17.197
2789,279000,-10.0261
2794,279500,-11.3406
2799,280000,-14.8332
2804,280500,-11.5778
2809,281000,-13.2302
2814,281500,-11.5311
2819,282000,-13.2402
2824,282500,-11.1452
2829,283000,-12.2888
2834,283500,-13.3819
2839,284000,-12.2359
2844,284500,-12.4864
2849,285000,-10.0473
2854,285500,-15.1042
2859,286000,-10.3108
2864,286500,-11.7263
2869,287000,-10.5243
2874,287500,-12.4379
2879,288000,-11.1874
2884,288500,-8.6582
2889,289000,-11.213
2894,289500,-13.1611
2899,290000,-15.0069
2904,290500,-14.4284
2909,291000,-11.1688
2914,291500,-12.2538
2919,292000,-11.0025
2924,292500,-12.4992
2929,293000,-11.9114
2934,293500,-14.0349
2939,294000,-11.7519
2944,294500,-11.7463
2949,295000,-10.6779
2954,295500,-12.2361
2959,296000,-9.357
2964,296500,-11.733
2969,297000,-9.3297
2974,297500,-13.933
2979,298000,-10.1285
2984,298500,-11.5491
2989,299000,-14.0418
2994,299500,-9.8568
2999,300000,-9.8848
3004,300500,-11.2102
3009,301000,-9.3971
3014,301500,-10.9623
3019,302000,-14.7068
3024,302500,-11.5766
3029,303000,-11.2891
3034,303500,-11.6209
3039,304000,-9.0155
3044,304500,-13.0139
3049,305000,-10.1517
3054,305500,-12.886
3059,306000,-8.8496
3064,306500,-11.125
3069,307000,-11.2923
3074,307500,-10.9701
3079,308000,-9.1826
3084,308500,-12.3205
3089,309000,-13.6899
3094,309500,-8.7167
3099,310000,-12.1691
3104,310500,-10.8545
3109,311000,-10.8278
3114,311500,-9.1493
3119,312000,-12.2285
3124,312500,-8.6393
3129,313000,-10.1336
3134,313500,-12.2257
3139,314000,-13.9071
3144,314500,-9.3753
3149,315000,-10.6424
3154,315500,-9.8479
3159,316000,-9.6809
3164,316500,-10.8757
3169,317000,-11.4076
3174,317500,-11.6448
3179,318000,-11.7544
3184,318500,-9.5669
3189,319000,-11.6005
3194,319500,-11.1748
3199,320000,-10.0531
3204,320500,-11.9721
3209,321000,-8.2129
3214,321500,-12.6737
3219,322000,-13.2135
3224,322500,-10.8413
3229,323000,-12.5085
3234,323500,-11.3604
3239,324000,-8.8778
3244,324500,-10.3751
3249,325000,-10.1186
3254,325500,-10.8782
3259,326000,-10.2793
3264,326500,-11.5953
3269,327000,-10.4515
3274,327500,-12.6703
3279,328000,-12.1963
3284,328500,-9.3741
3289,329000,-11.2984
3294,329500,-9.3653
3299,330000,-10.6236
3304,330500,-10.6906
3309,331000,-14.3943
