episode,timestep,reward
481,48200,-11.5939
483,48400,-12.4255
485,48600,-12.0035
487,48800,-8.0617
489,49000,-15.7101
491,49200,-13.5575
493,49400,-11.6404
495,49600,-12.268
497,49800,-13.1238
499,50000,-9.2951
501,50200,-13.7534
503,50400,-11.3171
505,50600,-10.9226
507,50800,-12.327
509,51000,-10.7349
511,51200,-10.7988
513,51400,-12.6471
515,51600,-11.1614
517,51800,-10.0571
519,52000,-14.3826
521,52200,-10.0238
523,52400,-10.2439
525,52600,-12.7771
527,52800,-11.3577
529,53000,-12.9853
531,53200,-13.052
533,53400,-11.8018
535,53600,-12.1954
537,53800,-13.0635
539,54000,-11.0313
541,54200,-10.2216
543,54400,-11.3042
545,54600,-11.915
547,54800,-9.5518
549,55000,-8.5985
551,55200,-15.1011
553,55400,-13.0625
555,55600,-11.49
557,55800,-11.2514
559,56000,-10.68
561,56200,-12.357
563,56400,-9.646
565,56600,-11.9413
567,56800,-10.9486
569,57000,-10.7414
571,57200,-11.9799
573,57400,-9.9145
575,57600,-15.7789
577,57800,-11.3194
579,58000,-11.1829
581,58200,-10.3256
583,58400,-11.2053
585,58600,-13.0332
587,58800,-13.2
589,59000,-12.0316
591,59200,-9.4206
593,59400,-12.412
595,59600,-10.0744
597,59800,-13.2815
599,60000,-11.8102
601,60200,-12.1785
603,60400,-12.9807
605,60600,-10.8284
607,60800,-9.5332
609,61000,-9.2249
611,61200,-9.8085
613,61400,-12.0178
615,61600,-13.3312
617,61800,-12.2517
619,62000,-10.3496
621,62200,-8.4491
623,62400,-11.3365
625,62600,-10.2001
627,62800,-11.1558
629,63000,-9.641
631,63200,-9.566
633,63400,-10.4423
635,63600,-11.5818
637,63800,-11.6595
639,64000,-11.2698
641,64200,-9.6557
643,64400,-11.2326
645,64600,-10.1615
647,64800,-12.6344
649,65000,-12.2069
651,65200,-9.4426
653,65400,-10.43
655,65600,-10.3294
657,65800,-9.7592
659,66000,-12.0805
661,66200,-11.2686
663,66400,-10.9917
665,66600,-11.9883
667,66800,-12.4305
669,67000,-13.4861
671,67200,-12.6146
673,67400,-10.8297
675,67600,-13.892
677,67800,-12.2982
679,68000,-9.2531
681,68200,-12.3403
683,68400,-9.5298
685,68600,-12.3491
687,68800,-13.6673
689,69000,-10.142
691,69200,-11.3551
693,69400,-11.8133
695,69600,-11.1205
697,69800,-11.0273
699,70000,-12.771
701,70200,-12.2971
703,70400,-11.0755
705,70600,-10.1421
707,70800,-8.775
709,71000,-10.724
711,71200,-10.9587
713,71400,-9.3227
715,71600,-10.9136
717,71800,-7.6227
719,72000,-10.884
721,72200,-10.5514
723,72400,-8.3889
725,72600,-10.9281
727,72800,-10.0814
729,73000,-11.4006
731,73200,-9.1756
733,73400,-9.0051
735,73600,-9.4427
737,73800,-9.8154
739,74000,-11.5424
741,74200,-12.2683
743,74400,-12.5565
745,74600,-11.3529
747,74800,-10.6541
749,75000,-8.4818
751,75200,-9.1996
753,75400,-9.3361
755,75600,-10.6904
757,75800,-10.5581
759,76000,-10.6109
761,76200,-10.7335
763,76400,-9.71
765,76600,-10.3885
767,76800,-8.2054
769,77000,-9.1533
771,77200,-8.9977
773,77400,-10.2757
775,77600,-10.2573
777,77800,-10.445
779,78000,-10.6244
781,78200,-9.7452
783,78400,-13.5353
785,78600,-8.3772
787,78800,-9.2692
789,79000,-9.6435
791,79200,-10.271
793,79400,-8.9512
795,79600,-10.8706
797,79800,-8.5329
799,80000,-10.7586
801,80200,-8.7539
803,80400,-9.9034
805,80600,-10.2538
807,80800,-9.8391
809,81000,-9.698
811,81200,-10.3175
813,81400,-9.0286
815,81600,-10.8978
817,81800,-10.4179
819,82000,-10.9922
821,82200,-10.8742
823,82400,-11.1432
825,82600,-8.9767
827,82800,-9.1511
829,83000,-10.6415
831,83200,-10.443
833,83400,-9.2433
835,83600,-9.4192
837,83800,-10.5672
839,84000,-8.0035
841,84200,-9.8835
843,84400,-10.1652
845,84600,-8.8575
847,84800,-9.5666
849,85000,-10.371
851,85200,-9.3247
853,85400,-9.421
855,85600,-8.7648
857,85800,-10.1717
859,86000,-10.2445
861,86200,-8.2469
863,86400,-9.0748
865,86600,-9.5084
867,86800,-10.0633
869,87000,-9.5206
871,87200,-9.3307
873,87400,-10.3703
875,87600,-9.5956
877,87800,-8.97
879,88000,-11.4085
881,88200,-9.42
883,88400,-10.1423
885,88600,-10.5059
887,88800,-9.7392
889,89000,-11.2535
891,89200,-8.4189
893,89400,-9.4466
895,89600,-9.2148
897,89800,-10.4344
899,90000,-10.3221
901,90200,-10.6828
903,90400,-11.0256
905,90600,-10.0579
907,90800,-10.4502
909,91000,-9.9311
911,91200,-9.344
913,91400,-10.0905
915,91600,-9.7906
917,91800,-11.4542
919,92000,-10.4728
921,92200,-10.1509
923,92400,-9.7273
925,92600,-10.7895
927,92800,-10.1499
929,93000,-9.3203
931,93200,-9.2439
933,93400,-8.8348
935,93600,-9.5183
937,93800,-11.2859
939,94000,-10.2573
941,94200,-9.8339
943,94400,-11.7188
945,94600,-8.7041
947,94800,-10.2859
949,95000,-10.7295
951,95200,-9.0859
953,95400,-10.1265
955,95600,-9.865
957,95800,-7.5809
959,96000,-10.911
961,96200,-9.9686
963,96400,-10.617
965,96600,-9.2302
967,96800,-9.2677
969,97000,-8.9989
971,97200,-9.2668
973,97400,-10.4932
975,97600,-10.5078
977,97800,-8.331
979,98000,-10.3453
981,98200,-9.7642
983,98400,-8.8745
985,98600,-9.0639
987,98800,-9.2567
989,99000,-10.3148
991,99200,-8.8694
993,99400,-10.8296
995,99600,-9.7548
997,99800,-10.6509
999,100000,-10.4269
1001,100200,-10.7562
1003,100400,-8.7194
1005,100600,-9.2953
1007,100800,-8.6928
1009,101000,-9.1887
1011,101200,-8.877
1013,101400,-9.0474
1015,101600,-9.1887
1017,101800,-9.3925
1019,102000,-8.5487
1021,102200,-10.2321
1023,102400,-9.3623
1025,102600,-9.1907
1027,102800,-9.5006
1029,103000,-10.3205
1031,103200,-8.8789
1033,103400,-9.1092
1035,103600,-10.0448
1037,103800,-8.1664
1039,104000,-10.0932
1041,104200,-8.7436
1043,104400,-9.4092
1045,104600,-9.0112
1047,104800,-8.8653
1049,105000,-8.5101
1051,105200,-9.4932
1053,105400,-9.8323
1055,105600,-10.1424
1057,105800,-9.6616
1059,106000,-9.4782
1061,106200,-9.8128
1063,106400,-9.6534
1065,106600,-10.3858
1067,106800,-9.3927
1069,107000,-9.2057
1071,107200,-8.7221
1073,107400,-9.5664
1075,107600,-9.8318
1077,107800,-10.6621
1079,108000,-9.3742
1081,108200,-9.8456
1083,108400,-9.5563
1085,108600,-9.6378
1087,108800,-9.981
1089,109000,-8.9722
1091,109200,-9.5018
1093,109400,-8.9847
1095,109600,-9.4824
1097,109800,-9.9993
1099,110000,-8.5746
1101,110200,-9.1486
1103,110400,-8.4679
1105,110600,-9.5636
1107,110800,-9.0812
1109,111000,-9.0113
1111,111200,-9.3584
1113,111400,-8.3815
1115,111600,-10.3901
1117,111800,-8.9741
1119,112000,-10.0902
1121,112200,-9.4151
1123,112400,-9.2116
1125,112600,-8.9004
1127,112800,-10.2633
1129,113000,-9.8511
1131,113200,-9.0832
1133,113400,-9.5632
1135,113600,-8.6845
1137,113800,-9.3436
1139,114000,-9.4706
1141,114200,-8.6814
1143,114400,-9.6443
1145,114600,-10.2403
1147,114800,-8.8321
1149,115000,-8.6298
1151,115200,-8.9118
1153,115400,-8.9921
1155,115600,-8.973
1157,115800,-10.0536
1159,116000,-9.4399
1161,116200,-9.4471
1163,116400,-9.0496
1165,116600,-9.197
1167,116800,-9.1037
1169,117000,-8.7828
1171,117200,-8.6429
1173,117400,-9.3379
1175,117600,-9.2947
1177,117800,-8.5465
1179,118000,-9.6045
1181,118200,-9.7752
1183,118400,-8.9263
1185,118600,-9.024
1187,118800,-9.9335
1189,119000,-8.7633
1191,119200,-8.9369
1193,119400,-9.0642
1195,119600,-9.1782
1197,119800,-8.8079
1199,120000,-9.4503
1201,120200,-10.071
1203,120400,-8.5717
1205,120600,-8.9928
1207,120800,-8.9955
1209,121000,-9.7402
1211,121200,-9.2015
1213,121400,-10.0548
1215,121600,-9.0829
1217,121800,-9.0602
1219,122000,-8.3193
1221,122200,-8.7155
1223,122400,-9.1192
1225,122600,-9.8916
1227,122800,-8.9877
1229,123000,-8.6646
1231,123200,-8.3478
1233,123400,-9.2064
1235,123600,-9.7051
1237,123800,-8.2642
1239,124000,-9.2487
1241,124200,-9.2102
1243,124400,-10.302
1245,124600,-10.1954
1247,124800,-8.8361
1249,125000,-9.15
1251,125200,-9.4315
1253,125400,-9.279
1255,125600,-10.1726
1257,125800,-8.5906
1259,126000,-9.103
1261,126200,-8.314
1263,126400,-9.2621
1265,126600,-8.933
1267,126800,-9.1276
1269,127000,-10.4853
1271,127200,-9.3312
1273,127400,-8.9211
1275,127600,-9.41
1277,127800,-8.8209
1279,128000,-9.7603
1281,128200,-8.6204
1283,128400,-8.6877
1285,128600,-9.0506
1287,128800,-8.8742
1289,129000,-9.7692
1291,129200,-9.1565
1293,129400,-8.9057
1295,129600,-9.1254
1297,129800,-10.0338
1299,130000,-9.982
1301,130200,-8.9753
1303,130400,-9.037
1305,130600,-9.1508
1307,130800,-9.7333
1309,131000,-9.6966
1311,131200,-9.3253
1313,131400,-9.6899
1315,131600,-8.4921
1317,131800,-8.7916
1319,132000,-9.8077
1321,132200,-9.08
1323,132400,-9.8694
1325,132600,-8.9476
1327,132800,-9.0302
1329,133000,-9.0323
1331,133200,-8.7203
1333,133400,-8.9438
1335,133600,-8.8672
1337,133800,-8.953
1339,134000,-8.587
1341,134200,-9.6778
1343,134400,-8.6524
1345,134600,-9.3792
1347,134800,-8.8672
1349,135000,-10.0662
1351,135200,-8.9361
1353,135400,-8.8349
1355,135600,-8.6173
1357,135800,-9.8127
1359,136000,-8.232
1361,136200,-10.1764
1363,136400,-8.7153
1365,136600,-9.7871
1367,136800,-8.7884
1369,137000,-9.9591
1371,137200,-8.6527
1373,137400,-8.9301
1375,137600,-8.9274
1377,137800,-8.9451
1379,138000,-9.0196
1381,138200,-9.2956
1383,138400,-9.011
1385,138600,-9.3768
1387,138800,-9.5862
1389,139000,-9.1327
1391,139200,-8.6973
1393,139400,-9.0354
1395,139600,-9.1508
1397,139800,-8.8288
1399,140000,-9.1953
1401,140200,-9.2236
1403,140400,-8.9881
1405,140600,-9.3154
1407,140800,-8.7242
1409,141000,-9.6816
1411,141200,-9.6029
1413,141400,-8.6791
1415,141600,-8.6068
1417,141800,-9.8296
1419,142000,-8.6068
1421,142200,-9.4691
1423,142400,-8.2988
1425,142600,-8.9283
1427,142800,-10.1078
1429,143000,-9.8634
1431,143200,-9.5433
1433,143400,-9.2436
1435,143600,-8.3356
1437,143800,-8.9292
1439,144000,-8.2778
1441,144200,-9.8365
1443,144400,-9.1345
1445,144600,-8.2933
1447,144800,-8.4415
1449,145000,-8.677
1451,145200,-10.0344
1453,145400,-9.7667
1455,145600,-9.0332
1457,145800,-10.5153
1459,146000,-9.3834
1461,146200,-9.6945
1463,146400,-8.7465
1465,146600,-8.8553
1467,146800,-8.43
1469,147000,-9.9667
1471,147200,-8.9635
1473,147400,-9.4693
1475,147600,-8.9426
1477,147800,-9.0347
1479,148000,-9.6164
1481,148200,-9.1382
1483,148400,-8.6836
1485,148600,-9.3872
1487,148800,-9.5761
1489,149000,-9.1364
1491,149200,-9.2699
1493,149400,-8.8318
1495,149600,-9.4657
1497,149800,-9.1521
1499,150000,-9.1887
1501,150200,-9.742
1503,150400,-10.3856
1505,150600,-8.165
1507,150800,-9.0725
1509,151000,-8.9468
1511,151200,-9.0593
1513,151400,-8.6962
1515,151600,-8.4586
1517,151800,-10.097
1519,152000,-8.2898
1521,152200,-8.8053
1523,152400,-8.7179
1525,152600,-10.0283
1527,152800,-9.9201
1529,153000,-9.9558
1531,153200,-8.8636
1533,153400,-8.9107
1535,153600,-9.9101
1537,153800,-9.3106
1539,154000,-9.7581
1541,154200,-9.304
1543,154400,-9.3601
1545,154600,-9.9431
1547,154800,-9.6578
1549,155000,-9.5512
1551,155200,-8.7634
1553,155400,-10.01
1555,155600,-8.8323
1557,155800,-8.1882
1559,156000,-9.0313
1561,156200,-8.7724
1563,156400,-8.7986
1565,156600,-8.7578
1567,156800,-9.3256
1569,157000,-8.7532
1571,157200,-9.5571
1573,157400,-8.7237
1575,157600,-8.9106
1577,157800,-8.9154
1579,158000,-8.8801
1581,158200,-9.0365
1583,158400,-8.6976
1585,158600,-9.2065
1587,158800,-8.0732
1589,159000,-7.8785
1591,159200,-8.9472
1593,159400,-8.7482
1595,159600,-8.6584
1597,159800,-8.5771
1599,160000,-8.1972
1601,160200,-8.7055
1603,160400,-8.9858
1605,160600,-8.8519
1607,160800,-8.3576
1609,161000,-8.8729
1611,161200,-8.8885
1613,161400,-8.8341
1615,161600,-8.5656
1617,161800,-8.5608
1619,162000,-8.7039
1621,162200,-9.6784
1623,162400,-9.2184
1625,162600,-9.478
1627,162800,-8.3006
1629,163000,-8.1746
1631,163200,-8.4433
1633,163400,-9.0761
1635,163600,-8.7948
1637,163800,-9.0419
1639,164000,-8.4979
1641,164200,-8.7363
1643,164400,-8.0775
1645,164600,-9.4898
1647,164800,-8.8782
1649,165000,-8.8425
1651,165200,-7.9035
1653,165400,-8.9414
1655,165600,-9.1227
1657,165800,-8.6298
1659,166000,-8.7415
1661,166200,-9.1911
1663,166400,-8.5592
1665,166600,-9.448
1667,166800,-9.0542
1669,167000,-8.9863
1671,167200,-8.8891
1673,167400,-8.8996
1675,167600,-8.1061
1677,167800,-8.6036
1679,168000,-8.9781
1681,168200,-9.3147
1683,168400,-9.741
1685,168600,-9.4121
1687,168800,-8.9579
1689,169000,-9.9999
1691,169200,-8.6491
1693,169400,-9.8473
1695,169600,-8.8637
1697,169800,-9.9811
1699,170000,-9.2307
1701,170200,-8.8573
1703,170400,-9.4552
1705,170600,-8.6587
1707,170800,-9.1613
1709,171000,-9.0372
1711,171200,-9.2982
1713,171400,-8.7091
1715,171600,-10.2621
1717,171800,-9.2212
1719,172000,-10.163
1721,172200,-9.6653
1723,172400,-9.2887
1725,172600,-9.537
1727,172800,-8.7262
1729,173000,-9.4067
1731,173200,-8.7513
1733,173400,-9.6003
1735,173600,-8.7377
1737,173800,-9.091
1739,174000,-8.4507
1741,174200,-9.3002
1743,174400,-9.1944
1745,174600,-9.3378
1747,174800,-8.841
1749,175000,-8.9638
1751,175200,-9.3156
1753,175400,-8.8514
1755,175600,-9.065
1757,175800,-8.7187
1759,176000,-9.4213
1761,176200,-8.4698
1763,176400,-7.6453
1765,176600,-9.6772
1767,176800,-8.1013
1769,177000,-9.2089
1771,177200,-9.6035
1773,177400,-8.6312
1775,177600,-9.1611
1777,177800,-9.6636
1779,178000,-8.476
1781,178200,-9.1095
1783,178400,-8.9688
1785,178600,-8.7037
1787,178800,-8.6863
1789,179000,-9.7633
1791,179200,-10.029
1793,179400,-10.172
1795,179600,-8.4635
1797,179800,-8.4721
1799,180000,-8.4865
1801,180200,-8.9296
1803,180400,-8.6967
1805,180600,-9.3352
1807,180800,-8.5536
1809,181000,-10.1378
1811,181200,-9.154
1813,181400,-8.8969
1815,181600,-8.0997
1817,181800,-9.4968
1819,182000,-8.8012
1821,182200,-8.8541
1823,182400,-9.2401
1825,182600,-8.6509
1827,182800,-8.8075
1829,183000,-9.0376
1831,183200,-8.0712
1833,183400,-9.082
1835,183600,-8.4449
1837,183800,-9.1649
1839,184000,-8.2243
1841,184200,-9.2152
1843,184400,-8.9878
1845,184600,-8.7493
1847,184800,-8.5592
1849,185000,-8.7283
1851,185200,-9.9997
1853,185400,-9.4847
1855,185600,-8.7695
1857,185800,-9.0839
1859,186000,-9.1721
1861,186200,-9.0104
1863,186400,-9.4135
1865,186600,-8.1689
1867,186800,-8.5679
1869,187000,-9.2277
1871,187200,-9.5113
1873,187400,-9.2413
1875,187600,-9.298
1877,187800,-9.301
1879,188000,-8.9801
1881,188200,-9.3879
1883,188400,-9.7665
1885,188600,-8.8454
1887,188800,-8.8916
1889,189000,-8.4588
1891,189200,-8.9778
1893,189400,-10.209
1895,189600,-9.0742
1897,189800,-9.3102
1899,190000,-8.6471
1901,190200,-9.5558
1903,190400,-9.4367
1905,190600,-8.6629
1907,190800,-9.5671
1909,191000,-7.7418
1911,191200,-8.5228
1913,191400,-9.9433
1915,191600,-9.465
1917,191800,-9.9179
1919,192000,-8.8118
1921,192200,-9.191
1923,192400,-7.9536
1925,192600,-9.4738
1927,192800,-8.4461
1929,193000,-9.0282
1931,193200,-9.7636
1933,193400,-8.9742
1935,193600,-9.8705
1937,193800,-10.0571
1939,194000,-9.6415
1941,194200,-9.3897
1943,194400,-8.6632
1945,194600,-8.9806
1947,194800,-10.237
1949,195000,-9.288
1951,195200,-9.0511
1953,195400,-8.7618
1955,195600,-7.9453
1957,195800,-8.9119
1959,196000,-9.2138
1961,196200,-9.0465
1963,196400,-9.0662
1965,196600,-8.7263
1967,196800,-8.3312
1969,197000,-8.8682
1971,197200,-9.5644
1973,197400,-8.3604
1975,197600,-8.5326
1977,197800,-8.9283
1979,198000,-8.8016
1981,198200,-8.7877
1983,198400,-8.1245
1985,198600,-8.8654
1987,198800,-9.3797
1989,199000,-8.9513
1991,199200,-9.1735
1993,199400,-10.1894
1995,199600,-9.6255
1997,199800,-9.1305
1999,200000,-9.227
2001,200200,-7.9701
2003,200400,-9.2089
2005,200600,-9.1876
2007,200800,-8.6134
2009,201000,-9.4506
2011,201200,-8.6632
2013,201400,-8.1478
2015,201600,-8.688
2017,201800,-8.7849
2019,202000,-8.5969
2021,202200,-8.7147
2023,202400,-8.3249
2025,202600,-8.6534
2027,202800,-8.8008
2029,203000,-8.3456
2031,203200,-8.528
2033,203400,-8.5641
2035,203600,-8.6642
2037,203800,-8.7618
2039,204000,-9.0259
2041,204200,-9.6379
2043,204400,-8.5268
2045,204600,-9.0773
2047,204800,-8.2039
2049,205000,-9.1098
2051,205200,-8.936
2053,205400,-8.4966
2055,205600,-9.8388
2057,205800,-9.8297
2059,206000,-8.3202
2061,206200,-8.9636
2063,206400,-8.8137
2065,206600,-8.7945
2067,206800,-8.8071
2069,207000,-9.0314
2071,207200,-9.1491
2073,207400,-8.6326
2075,207600,-8.9806
2077,207800,-9.9324
2079,208000,-8.5012
2081,208200,-9.9133
2083,208400,-8.1713
2085,208600,-9.3272
2087,208800,-8.8948
2089,209000,-9.4496
2091,209200,-9.2652
2093,209400,-8.1107
2095,209600,-9.453
2097,209800,-9.743
2099,210000,-9.1699
2101,210200,-8.8127
2103,210400,-8.7848
2105,210600,-9.1806
2107,210800,-9.07
2109,211000,-9.0816
2111,211200,-9.7086
2113,211400,-9.163
2115,211600,-8.9501
2117,211800,-9.3117
2119,212000,-8.4638
2121,212200,-8.9152
2123,212400,-8.5222
2125,212600,-8.2018
2127,212800,-8.7154
2129,213000,-8.5501
2131,213200,-9.2745
2133,213400,-9.3681
2135,213600,-9.3941
2137,213800,-8.7976
2139,214000,-8.5386
2141,214200,-8.4503
2143,214400,-8.6574
2145,214600,-8.6737
2147,214800,-9.6964
2149,215000,-9.4272
2151,215200,-8.6351
2153,215400,-9.5388
2155,215600,-9.742
2157,215800,-9.137
2159,216000,-9.2547
2161,216200,-9.3236
2163,216400,-9.3198
2165,216600,-8.761
2167,216800,-8.6072
2169,217000,-10.2379
2171,217200,-9.0379
2173,217400,-9.3653
2175,217600,-9.2465
2177,217800,-9.9658
2179,218000,-9.1412
2181,218200,-9.0358
2183,218400,-8.9753
2185,218600,-9.9164
2187,218800,-8.5761
2189,219000,-9.1633
2191,219200,-9.8585
2193,219400,-8.8895
2195,219600,-9.7949
2197,219800,-8.6879
2199,220000,-8.8258
2201,220200,-9.4945
2203,220400,-9.3497
2205,220600,-9.5776
2207,220800,-8.83
2209,221000,-9.025
2211,221200,-9.2286
2213,221400,-8.8658
2215,221600,-9.674
2217,221800,-9.1275
2219,222000,-9.4287
2221,222200,-9.6136
2223,222400,-9.4288
2225,222600,-8.1803
2227,222800,-9.0047
2229,223000,-9.6417
2231,223200,-7.953
2233,223400,-10.5415
2235,223600,-9.9949
2237,223800,-8.9375
2239,224000,-9.0349
2241,224200,-9.0667
2243,224400,-8.7597
2245,224600,-9.1242
2247,224800,-9.0986
2249,225000,-9.8262
2251,225200,-9.1076
2253,225400,-9.3982
2255,225600,-8.875
2257,225800,-10.1223
2259,226000,-9.4248
2261,226200,-9.0313
2263,226400,-9.0409
2265,226600,-8.4935
2267,226800,-9.5113
2269,227000,-8.8336
2271,227200,-9.1935
2273,227400,-8.7857
2275,227600,-8.6201
2277,227800,-9.2389
2279,228000,-8.8792
2281,228200,-8.8537
2283,228400,-8.9475
2285,228600,-8.7482
2287,228800,-8.3462
2289,229000,-8.7916
2291,229200,-8.5634
2293,229400,-10.0248
2295,229600,-8.9176
2297,229800,-9.0273
2299,230000,-9.4037
2301,230200,-9.74
2303,230400,-9.3256
2305,230600,-8.282
2307,230800,-10.1188
2309,231000,-8.5658
2311,231200,-9.1287
2313,231400,-8.0849
2315,231600,-9.0567
2317,231800,-8.4935
2319,232000,-8.6787
2321,232200,-8.6486
2323,232400,-8.8714
2325,232600,-8.6894
2327,232800,-9.7978
2329,233000,-8.8134
2331,233200,-7.9945
2333,233400,-9.7014
2335,233600,-9.385
2337,233800,-9.2905
2339,234000,-8.6956
2341,234200,-8.4505
2343,234400,-8.1872
2345,234600,-9.9867
2347,234800,-8.5733
2349,235000,-8.4838
2351,235200,-8.705
2353,235400,-8.1814
2355,235600,-8.0516
2357,235800,-10.3339
2359,236000,-9.5343
2361,236200,-9.3206
2363,236400,-8.7749
2365,236600,-9.4062
2367,236800,-8.7603
2369,237000,-8.5457
2371,237200,-8.8737
2373,237400,-8.0985
2375,237600,-8.7792
2377,237800,-8.651
2379,238000,-9.4909
2381,238200,-9.8518
2383,238400,-9.0381
2385,238600,-10.1604
2387,238800,-9.3961
2389,239000,-10.4917
2391,239200,-9.1724
2393,239400,-9.0274
2395,239600,-9.5056
2397,239800,-8.8383
2399,240000,-8.5442
2401,240200,-9.7091
2403,240400,-9.9571
2405,240600,-9.4317
2407,240800,-9.5097
2409,241000,-9.4313
2411,241200,-9.0462
2413,241400,-9.8199
2415,241600,-9.2172
2417,241800,-8.4196
2419,242000,-8.7173
2421,242200,-9.8037
2423,242400,-8.8371
2425,242600,-9.9437
2427,242800,-8.9813
2429,243000,-9.402
2431,243200,-9.0071
2433,243400,-8.9691
