episode,timestep,reward
19,2000,-127.4928
39,4000,-128.8945
59,6000,-118.8811
79,8000,-118.1867
99,10000,-110.2083
119,12000,-108.3492
139,14000,-97.4334
159,16000,-99.9628
179,18000,-90.6882
199,20000,-90.0101
219,22000,-85.3583
239,24000,-85.6645
259,26000,-76.1201
279,28000,-75.6082
299,30000,-71.8774
